Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
ZFP57	Transient neonatal diabetes mellitus 1	11	3	may2014	Pathogenic
PDGFB	Idiopathic basal ganglia calcification 5	10	5	may2014	Pathogenic
ORC1	Meier-Gorlin syndrome	8	2	may2014	Pathogenic
FOLR1	Cerebral folate deficiency	7	3	may2014	Pathogenic
FHIT	Lung cancer	15	5	may2014	Uncertain significance
ELANE	Severe congenital neutropenia autosomal domin	11	2	may2014	Pathogenic
NR0B1	Congenital adrenal hypoplasia, X-linked	41	9	may2014	Pathogenic
SPTLC1	Neuropathy hereditary sensory and autonomic t	8	3	may2014	Pathogenic
ABCD1	Adrenoleukodystrophy	71	10	may2014	Pathogenic
TRAPPC9	Mental retardation, autosomal recessive 13	12	4	may2014	Pathogenic
TRAPPC2	Spondyloepiphyseal dysplasia tarda	12	2	may2014	Pathogenic
PRPH	not provided	26	2	may2014	not provided
TACR3	Hypogonadotropic hypogonadism 11 with or with	11	4	may2014	not provided
KCNH5	Malignant melanoma	8	2	may2014	not provided
KCNH1	Lung cancer	8	2	may2014	Uncertain significance
KCNH2	not provided	453	11	may2014	not provided
GDAP1	Charcot-Marie-Tooth disease type 2K	25	6	may2014	Pathogenic
SZT2	Malignant melanoma	9	3	may2014	not provided
ILDR1	AllHighlyPenetrant	16	3	may2014	Benign
PRKAR1A	Carney complex, type 1	45	7	may2014	Pathogenic
SAR1B	Chylomicron retention disease	8	1	may2014	Pathogenic
C19orf12	Neurodegeneration with brain iron accumulatio	8	2	may2014	Pathogenic
ACRV1	Developmental Delay and additional significan	7	4	may2014	Pathogenic
BIN1	Autosomal recessive centronuclear myopathy	8	4	may2014	Pathogenic
DPYD	not provided	86	7	may2014	not provided
DPYS	not provided	27	3	may2014	not provided
GFAP	not provided	119	4	may2014	not provided
SPG11	Spastic paraplegia 11, autosomal recessive	107	2	may2014	Pathogenic
SPRED1	Legius syndrome	28	5	may2014	Benign
RELN	not provided	43	5	may2014	Uncertain significance
PRX	Charcot-Marie-Tooth disease, type IVF	19	5	may2014	Pathogenic
ZMPSTE24	Lethal tight skin contracture syndrome	12	3	may2014	Pathogenic
TYRP1	Oculocutaneous albinism type 3	10	4	may2014	Pathogenic
ARG1	Arginase deficiency	12	1	may2014	Pathogenic
HSD3B2	3 beta-Hydroxysteroid dehydrogenase deficienc	12	2	may2014	Pathogenic
MTRR	Homocystinuria-Megaloblastic anemia due to de	8	3	may2014	Pathogenic
SMPD1	not provided	34	6	may2014	Pathogenic
FOXP2	AllHighlyPenetrant	18	5	may2014	Uncertain significance
RECQL4	Rapadilino syndrome	48	5	may2014	Pathogenic
FOXP1	Mental retardation with language impairment a	9	7	may2014	Pathogenic
ZNF592	Malignant melanoma	7	3	may2014	not provided
PPOX	Variegate porphyria	15	3	may2014	Pathogenic
MYCN	Feingold syndrome	7	1	may2014	Pathogenic
FAM135B	Malignant melanoma	7	1	may2014	not provided
DLD	Maple syrup urine disease, type 3	12	1	may2014	Pathogenic
SEPN1	Eichsfeld type congenital muscular dystrophy	24	4	may2014	Pathogenic
TK2	Mitochondrial DNA depletion syndrome 2	33	1	may2014	Pathogenic
PHLDB2	Malignant melanoma	6	1	may2014	not provided
CYP27A1	Cholestanol storage disease	60	1	may2014	Pathogenic
EPHX1	Hypercholanemia, familial	7	6	may2014	risk factor
CSMD2	Malignant melanoma	12	1	may2014	not provided
CSMD3	Malignant melanoma	14	1	may2014	not provided
CSMD1	Developmental Delay and additional significan	13	5	may2014	Uncertain significance
CELSR3	Malignant melanoma	7	4	may2014	not provided
CYP24A1	Idiopathic hypercalcemia of infancy	7	1	may2014	Pathogenic
MFN2	Charcot-Marie-Tooth disease, type 2A2	24	3	may2014	Pathogenic
BMPER	Diaphanospondylodysostosis	10	3	may2014	Pathogenic
CLCNKA	not provided	9	3	may2014	Uncertain significance
CLCNKB	Bartter syndrome type 3	18	5	may2014	Pathogenic
POR	Antley-Bixler syndrome with genital anomalies	17	3	may2014	Pathogenic
GALNS	Mucopolysaccharidosis, MPS-IV-A	49	4	may2014	Pathogenic
NPSR1	Malignant melanoma	9	3	may2014	not provided
CYP7B1	Spastic paraplegia 5A	16	4	may2014	Pathogenic
SLC16A2	Allan-Herndon-Dudley syndrome	23	5	may2014	Pathogenic
ARHGAP31	Lung cancer	6	2	may2014	Uncertain significance
BCKDHB	not provided	78	6	may2014	Uncertain significance
BCKDHA	not provided	72	5	may2014	Pathogenic
CACNA1H	AllHighlyPenetrant	27	5	may2014	Benign
CACNA1A	Episodic ataxia type 2	76	11	may2014	Pathogenic
CACNA1B	Global developmental delay	10	7	may2014	Pathogenic
CACNA1C	not provided	69	10	may2014	Uncertain significance
CACNA1D	Primary aldosteronism, seizures, and neurolog	6	4	may2014	Pathogenic
CACNA1F	Congenital stationary night blindness, type 2	17	8	may2014	Pathogenic
CACNA1S	Hypokalemic periodic paralysis 1	18	4	may2014	Pathogenic
FLCN	not provided	60	8	may2014	Pathogenic
PQBP1	Renpenning syndrome	10	3	may2014	Pathogenic
TTC19	Mitochondrial complex III deficiency, nuclear	7	2	may2014	Pathogenic
EGR2	Charcot-Marie-Tooth disease, type ID	13	5	may2014	Pathogenic
CHEK2	not provided	40	11	may2014	not provided
PAX5	Lung cancer	7	2	may2014	Uncertain significance
PAX4	Maturity-onset diabetes of the young, type 9	6	4	may2014	Pathogenic
PAX6	Congenital aniridia	40	22	may2014	Pathogenic
PAX3	Waardenburg syndrome type 1	17	4	may2014	Pathogenic
PAX2	Renal coloboma syndrome	15	6	may2014	Pathogenic
PAX9	Tooth agenesis, selective, 3	16	2	may2014	Pathogenic
PAX8	Thyroid agenesis	8	2	may2014	Pathogenic
DDR2	Spondylometaepiphyseal dysplasia short limb-h	7	3	may2014	Pathogenic
EPG5	Absent corpus callosum cataract immunodeficie	7	2	may2014	Pathogenic
AGBL1	Lung cancer	16	3	may2014	Uncertain significance
C9	Complement component 9 deficiency	10	4	may2014	Pathogenic
DSG2	AllHighlyPenetrant	81	7	may2014	Likely benign
C2	Malignant melanoma	9	5	may2014	Pathogenic
DSG1	Keratosis palmoplantaris striata 1	15	3	may2014	Pathogenic
C7	Complement component 7 deficiency	13	3	may2014	Pathogenic
C6	Malignant melanoma	16	8	may2014	Pathogenic
DSG4	Hypotrichosis 6	12	2	may2014	Pathogenic
EXPH5	Malignant melanoma	6	2	may2014	not provided
CP	Deficiency of ferroxidase	49	5	may2014	Pathogenic
KCNJ2	not provided	66	7	may2014	not provided
KCNJ1	Bartter syndrome antenatal type 2	19	4	may2014	Pathogenic
AGPAT2	Congenital generalized lipodystrophy type 1	9	1	may2014	Pathogenic
COL1A1	Osteogenesis imperfecta	111	17	may2014	Pathogenic
PEX10	Peroxisome biogenesis disorder 6A	6	2	may2014	Pathogenic
PEX13	Peroxisome biogenesis disorder 11A	12	7	may2014	Pathogenic
PEX12	PEROXISOMAL BIOGENESIS DISORDER 3B	16	4	may2014	Pathogenic
PEX14	not provided	7	3	may2014	Uncertain significance
PEX16	Peroxisome biogenesis disorder 8B	6	3	may2014	Pathogenic
AP3B1	Hermansky Pudlak syndrome 2	10	2	may2014	Pathogenic
AADAC	Malignant melanoma	7	4	may2014	Pathogenic
EPCAM	Diarrhea 5, with tufting enteropathy, congeni	8	3	may2014	Pathogenic
COL6A1	AllHighlyPenetrant	126	6	may2014	Benign
COL6A3	AllHighlyPenetrant	134	6	may2014	Benign
COL6A2	AllHighlyPenetrant	89	7	may2014	Benign
SLC34A1	not provided	9	3	may2014	Uncertain significance
SLC34A3	Autosomal recessive hypophosphatemic bone dis	21	3	may2014	Pathogenic
SLC34A2	Pulmonary alveolar microlithiasis	7	2	may2014	Pathogenic
UBR1	Johanson-Blizzard syndrome	9	3	may2014	Pathogenic
LRRK2	Parkinson disease 8, autosomal dominant	135	5	may2014	Uncertain significance
PTH	Hypocalcemia, autosomal dominant	6	3	may2014	Pathogenic
INVS	Infantile nephronophthisis	14	4	may2014	Pathogenic
ABHD12	Polyneuropathy, hearing loss, ataxia, retinit	6	3	may2014	Pathogenic
PTS	6-pyruvoyl-tetrahydropterin synthase deficien	11	2	may2014	Pathogenic
TMPRSS15	Enterokinase deficiency	7	3	may2014	Pathogenic
ITPR1	Spinocerebellar ataxia 29	6	4	may2014	Pathogenic
IL1RN	Osteomyelitis, sterile multifocal, with perio	10	5	may2014	Pathogenic
MTTP	Abetalipoproteinaemia	12	3	may2014	Pathogenic
SNCA	Parkinson disease 1, autosomal dominant	8	4	may2014	Pathogenic
ACAN	Malignant melanoma	15	6	may2014	Pathogenic
SACS	Spastic ataxia Charlevoix-Saguenay type	17	2	may2014	Pathogenic
TEK	Multiple Cutaneous and Mucosal Venous Malform	6	2	may2014	Pathogenic
NBN	not provided	24	6	may2014	not provided
NUP210L	Malignant melanoma	6	1	may2014	not provided
HIVEP1	Malignant melanoma	6	1	may2014	not provided
HADHB	Mitochondrial trifunctional protein deficienc	11	3	may2014	Pathogenic
HADHA	Mitochondrial trifunctional protein deficienc	18	6	may2014	Pathogenic
ALS2	Infantile-onset ascending hereditary spastic 	23	5	may2014	Pathogenic
SDHA	Leigh syndrome due to mitochondrial complex I	10	6	may2014	Pathogenic
SDHC	Paragangliomas 3	11	5	may2014	Pathogenic
SDHB	Pheochromocytoma	42	9	may2014	Pathogenic
SDHD	Paragangliomas 1	49	12	may2014	Pathogenic
CCDC141	Malignant melanoma	11	1	may2014	not provided
L1CAM	not provided	40	8	may2014	Pathogenic
DLG3	X-Linked mental retardation 90	6	3	may2014	Pathogenic
DLG2	Lung cancer	35	4	may2014	Uncertain significance
MT-ATP6	Leighs disease	13	7	may2014	Pathogenic
PCDH11X	Malignant melanoma	6	3	may2014	not provided
PCDH11Y	Lung cancer	415	2	may2014	Uncertain significance
IGF1R	Insulin-like growth factor 1 resistance to	8	3	may2014	Pathogenic
IFNG	not provided	13	6	may2014	not provided
SLC45A2	Oculocutaneous albinism type 4	10	3	may2014	Pathogenic
ARHGAP10	not provided	7	2	may2014	not provided
IL7R	Severe combined immunodeficiency disease	17	3	may2014	Likely pathogenic
GABRG3	Lung cancer	12	2	may2014	Uncertain significance
GABRG2	Familial febrile seizures 8	14	7	may2014	Pathogenic
CHKB	Muscular dystrophy, congenital, megaconial ty	6	2	may2014	Pathogenic
DST	Malignant melanoma	8	4	may2014	Pathogenic
DSP	AllHighlyPenetrant	172	9	may2014	Uncertain significance
THBD	Thrombophilia due to thrombomodulin defect	9	3	may2014	Pathogenic
TTC37	Trichohepatoenteric syndrome	8	1	may2014	Pathogenic
OR4K2	Malignant melanoma	6	1	may2014	not provided
SETX	AllHighlyPenetrant	28	5	may2014	Pathogenic
CCBE1	Hennekam lymphangiectasia-lymphedema syndrome	9	2	may2014	Pathogenic
AUH	3-Methylglutaconic aciduria	8	1	may2014	Pathogenic
FRMPD4	AllHighlyPenetrant	8	5	may2014	Benign
HLA-B	Toxic epidermal necrolysis	11	8	may2014	risk factor
TRMU	Liver failure acute infantile	7	2	may2014	Pathogenic
CCDC73	Malignant melanoma	6	1	may2014	not provided
PEX26	Peroxisome biogenesis disorder 7A	13	5	may2014	Pathogenic
GJB1	X-linked hereditary motor and sensory neuropa	32	2	may2014	Pathogenic
GJB3	AllHighlyPenetrant	18	6	may2014	Pathogenic
GJB2	Hereditary hearing loss and deafness	144	14	may2014	Pathogenic
GJB4	Erythrokeratodermia variabilis	8	2	may2014	Pathogenic
GJB6	AllHighlyPenetrant	20	8	may2014	Pathogenic
GRIN3A	Malignant melanoma	7	1	may2014	not provided
RBM20	AllHighlyPenetrant	80	5	may2014	Uncertain significance
TRIP11	Achondrogenesis, type IA	6	2	may2014	Pathogenic
IFT172	SHORT-RIB THORACIC DYSPLASIA 10 WITHOUT POLYD	14	4	may2014	Pathogenic
TGM1	Autosomal recessive congenital ichthyosis 1	41	3	may2014	Pathogenic
MT-CO3	Cytochrome-c oxidase deficiency	7	3	may2014	Pathogenic
IMMP2L	Lung cancer	15	2	may2014	Uncertain significance
TGM6	Spinocerebellar ataxia 35	7	3	may2014	Pathogenic
MKKS	Bardet-Biedl syndrome 6	23	6	may2014	Pathogenic
SLIT2	Malignant melanoma	9	1	may2014	not provided
WT1	Drash syndrome	35	8	may2014	Pathogenic
CDKN2A	Melanoma, cutaneous malignant, 2, susceptibil	43	11	may2014	risk factor
CCL2	Congenital human immunodeficiency virus	6	5	may2014	Pathogenic
HCCS	Microphthalmia syndromic 7	8	4	may2014	Pathogenic
CYP26B1	Malignant melanoma	8	3	may2014	not provided
PCDH15	AllHighlyPenetrant	131	10	may2014	Uncertain significance
PCDH19	Early infantile epileptic encephalopathy 9	20	4	may2014	Pathogenic
COL17A1	Adult junctional epidermolysis bullosa	17	3	may2014	Pathogenic
GRIK2	Malignant melanoma	7	4	may2014	not provided
SGSH	Mucopolysaccharidosis, MPS-III-A	25	4	may2014	Pathogenic
MSH2	Lynch syndrome	907	9	may2014	Pathogenic
MSH6	Lynch syndrome	506	6	may2014	Uncertain significance
MYOCD	Malignant melanoma	12	3	may2014	not provided
GPR133	Malignant melanoma	7	1	may2014	not provided
MFRP	not provided	10	3	may2014	Pathogenic
CHSY1	Temtamy preaxial brachydactyly syndrome	6	1	may2014	Pathogenic
PPP1R3A	Malignant melanoma	15	6	may2014	not provided
PNPLA2	Neutral lipid storage disease with myopathy	11	1	may2014	Pathogenic
HAL	Histidinemia	7	2	may2014	Pathogenic
TBXAS1	Ghosal hematodiaphyseal syndrome	8	3	may2014	Pathogenic
FREM2	Cryptophthalmos syndrome	8	3	may2014	Pathogenic
FREM1	not provided	22	6	may2014	not provided
EPB42	Spherocytosis type 5	6	2	may2014	Pathogenic
EPB41	Elliptocytosis 1	9	5	may2014	Pathogenic
PNPLA6	Spastic paraplegia 39	9	2	may2014	Pathogenic
COL12A1	Malignant melanoma	6	1	may2014	not provided
THSD7B	Malignant melanoma	10	1	may2014	not provided
FLG2	Malignant melanoma	12	1	may2014	not provided
RBM8A	Radial aplasia-thrombocytopenia syndrome	9	3	may2014	Pathogenic
CASK	FG syndrome 4	19	6	may2014	Pathogenic
KRT6C	not provided	6	4	may2014	Pathogenic
CASR	Hypocalciuric hypercalcemia, familial, type 1	107	13	may2014	Pathogenic
COMP	Pseudoachondroplastic spondyloepiphyseal dysp	37	6	may2014	Pathogenic
ADAM29	Malignant melanoma	13	1	may2014	not provided
ADAM28	Malignant melanoma	6	1	may2014	not provided
TARDBP	Amyotrophic lateral sclerosis type 10	39	3	may2014	Pathogenic
GDF3	Microphthalmia, isolated, with coloboma 6	8	5	may2014	Pathogenic
GDF6	Klippel-Feil syndrome 1, autosomal dominant	12	4	may2014	Pathogenic
GDF5	Brachydactyly type C	22	9	may2014	Pathogenic
CPT1A	Carnitine palmitoyltransferase I deficiency	46	4	may2014	Pathogenic
MCM6	Lactase persistence	7	3	may2014	Pathogenic
HEPACAM	Megalencephalic leukoencephalopathy with subc	10	2	may2014	Pathogenic
USH2A	AllHighlyPenetrant	369	8	may2014	Benign
BCS1L	Mitochondrial complex III deficiency	18	5	may2014	Pathogenic
CPT2	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY,	31	7	may2014	Pathogenic
DSC2	AllHighlyPenetrant	65	5	may2014	Uncertain significance
DSC3	Malignant melanoma	9	2	may2014	not provided
DSC1	Malignant melanoma	11	2	may2014	not provided
PYGL	Glycogen storage disease, type VI	23	3	may2014	Pathogenic
PYGM	Glycogen storage disease, type V	36	4	may2014	Pathogenic
SOD1	Amyotrophic lateral sclerosis type 1	37	3	may2014	Pathogenic
PMS2	Lynch syndrome	191	5	may2014	Pathogenic
GRIP1	Malignant melanoma	8	3	may2014	not provided
SLC19A2	Megaloblastic anemia, thiamine-responsive, wi	10	1	may2014	Pathogenic
SLC19A3	Basal ganglia disease, biotin-responsive	6	1	may2014	Pathogenic
VDR	Vitamin D-dependent rickets, type 2	19	3	may2014	Pathogenic
RAX2	AllHighlyPenetrant	7	4	may2014	Pathogenic
NR3C1	Glucocorticoid resistance, generalized	14	8	may2014	Pathogenic
KRT8	not provided	29	5	may2014	not provided
MED12L	Malignant melanoma	10	2	may2014	not provided
SLC35A1	not provided	6	4	may2014	Benign
ASIC2	Lung cancer	15	3	may2014	Uncertain significance
ABCB11	Progressive familial intrahepatic cholestasis	11	3	may2014	Pathogenic
PMP22	Hereditary liability to pressure palsies	33	12	may2014	Pathogenic
HOXD13	Synpolydactyly with foot anomalies	14	7	may2014	Pathogenic
PDZD7	AllHighlyPenetrant	21	3	may2014	Benign
BEST1	not provided	160	12	may2014	not provided
SORCS1	Lung cancer	23	2	may2014	Uncertain significance
SORCS3	Malignant melanoma	9	1	may2014	not provided
MAPK1	Developmental Delay and additional significan	7	4	may2014	Pathogenic
BCOR	Oculofaciocardiodental syndrome	20	4	may2014	Pathogenic
STAT5B	Growth hormone insensitivity with immunodefic	7	3	may2014	Pathogenic
KCTD1	Scalp ear nipple syndrome	8	1	may2014	Pathogenic
KCTD7	Epilepsy, progressive myoclonic 3	8	3	may2014	Pathogenic
OR10A6	Malignant melanoma	6	1	may2014	not provided
SERPINA1	PI M1-ALA213	57	56	may2014	other
SERPINA3	Developmental Delay and additional significan	10	8	may2014	Pathogenic
SERPINA6	Malignant melanoma	7	2	may2014	not provided
SERPINA7	Thyroxine-binding globulin deficiency, comple	22	10	may2014	Pathogenic
NRAS	Noonan syndrome 6	20	12	may2014	other
UMOD	Familial juvenile gout	26	6	may2014	Pathogenic
UPF3B	X-linked mental retardation, syndromic 14	6	3	may2014	Pathogenic
BRAF	Rasopathy	183	20	may2014	Pathogenic
CTC1	Cerebroretinal microangiopathy with calcifica	17	3	may2014	Pathogenic
SLC9C2	Malignant melanoma	6	1	may2014	not provided
HPSE2	Ochoa syndrome	14	2	may2014	Pathogenic
ALMS1	Cardiomyopathy	36	4	may2014	not provided
TAZ	3-Methylglutaconic aciduria type 2	34	3	may2014	Pathogenic
STK11	Peutz-Jeghers syndrome	31	8	may2014	Pathogenic
PPP1R9A	Lung cancer	9	1	may2014	Uncertain significance
MUC17	Malignant melanoma	17	1	may2014	not provided
MUC16	Malignant melanoma	42	1	may2014	not provided
ANGPTL3	Hypobetalipoproteinemia, familial, 2	7	1	may2014	Pathogenic
DSTYK	Renal hypodysplasia, nonsyndromic, 1	6	3	may2014	risk factor
AGXT	Developmental Delay and additional significan	43	10	may2014	Pathogenic
MYO18B	Malignant melanoma	7	1	may2014	not provided
PRG4	Camptodactyly arthropathy coxa vara pericardi	9	2	may2014	Pathogenic
NF2	Neurofibromatosis, type 2	21	5	may2014	Pathogenic
NF1	not provided	141	9	may2014	not provided
CDAN1	Congenital dyserythropoietic anemia, type I	14	1	may2014	Pathogenic
BLM	Bloom syndrome	44	4	may2014	Pathogenic
MMACHC	not provided	16	3	may2014	Pathogenic
BLK	Developmental Delay and additional significan	25	8	may2014	Pathogenic
TCN2	TRANSCOLABAMIN II DEFICIENCY	6	4	may2014	Pathogenic
ZNF423	Lung cancer	8	4	may2014	Pathogenic
ATXN2	Lung cancer	6	5	may2014	risk factor
ATXN1	Malignant melanoma	9	4	may2014	not provided
TSC1	Tuberous sclerosis syndrome	626	8	may2014	not provided
LEPR	Malignant melanoma	13	5	may2014	not provided
ALG11	Congenital disorder of glycosylation type 1P	7	2	may2014	Pathogenic
ALG12	AllHighlyPenetrant	15	3	may2014	Benign
AHSG	Leanness, susceptibility to	7	5	may2014	Pathogenic
TWIST1	Saethre-Chotzen syndrome	17	5	may2014	Pathogenic
HNF1B	Familial hypoplastic, glomerulocystic kidney	37	5	may2014	Pathogenic
HNF1A	Maturity-onset diabetes of the young, type 3	72	9	may2014	Likely pathogenic
DAB1	Malignant melanoma	10	2	may2014	not provided
PROM1	not provided	18	7	may2014	Pathogenic
SCARB2	Epilepsy, progressive myoclonic 4, with or wi	8	2	may2014	Pathogenic
SCARB1	High density lipoprotein cholesterol level qu	6	4	may2014	Pathogenic
WNT7A	Ulna and fibula absence of with severe limb d	7	4	may2014	Pathogenic
LITAF	Charcot-Marie-Tooth disease, type IC	8	1	may2014	Pathogenic
CNTN1	Lung cancer	14	4	may2014	Uncertain significance
CNTN6	Developmental Delay and additional significan	13	4	may2014	Uncertain significance
CNTN4	Lung cancer	24	8	may2014	Uncertain significance
GATM	Arginine:glycine amidinotransferase deficienc	6	1	may2014	Pathogenic
BUB1	Colorectal cancer with chromosomal instabilit	6	5	may2014	Uncertain significance
CNGA1	Retinitis pigmentosa 49	6	3	may2014	Pathogenic
CNGA3	Rod monochromatism	13	4	may2014	Pathogenic
DNAH2	Malignant melanoma	11	1	may2014	not provided
DNAH3	Malignant melanoma	9	1	may2014	not provided
DNAH6	Malignant melanoma	11	1	may2014	not provided
DNAH7	Malignant melanoma	19	1	may2014	not provided
DNAH5	Malignant melanoma	50	5	may2014	not provided
DNAH8	Malignant melanoma	14	1	may2014	not provided
DNAH9	Malignant melanoma	18	1	may2014	not provided
MYBPC3	AllHighlyPenetrant	377	8	may2014	Uncertain significance
MYBPC1	Malignant melanoma	6	3	may2014	Pathogenic
CSF1R	Gliosis, familial progressive subcortical	22	1	may2014	Pathogenic
FOXE1	AllHighlyPenetrant	6	3	may2014	Pathogenic
HSD17B10	2-methyl-3-hydroxybutyric aciduria	9	6	may2014	Pathogenic
CCDC40	Ciliary dyskinesia, primary, 15	8	3	may2014	Pathogenic
TRPC6	Focal segmental glomerulosclerosis 2	12	4	may2014	Pathogenic
TRPC4	Malignant melanoma	9	3	may2014	not provided
CDKL5	Early infantile epileptic encephalopathy 2	25	3	may2014	Pathogenic
SLC35C1	AllHighlyPenetrant	6	3	may2014	Pathogenic
XK	McLeod neuroacanthocytosis syndrome	9	2	may2014	Pathogenic
PACRG	Lung cancer	6	1	may2014	Uncertain significance
CRHR1	Developmental Delay and additional significan	11	7	may2014	Pathogenic
NOD1	not provided	30	2	may2014	not provided
NOD2	Sarcoidosis, early-onset	112	5	may2014	not provided
RP1	Malignant melanoma	37	6	may2014	not provided
RP2	Retinitis pigmentosa 2	10	3	may2014	Pathogenic
DYNC1H1	Mental retardation, autosomal dominant 13	15	5	may2014	Pathogenic
COQ2	Coenzyme Q10 deficiency	9	2	may2014	Pathogenic
TAS2R60	Malignant melanoma	6	1	may2014	not provided
PCCB	Propionic acidemia	27	3	may2014	Pathogenic
PCCA	Propionic acidemia	21	4	may2014	Pathogenic
SERPINC1	Antithrombin III deficiency	62	3	may2014	Pathogenic
CLN6	Ceroid lipofuscinosis neuronal 6	24	4	may2014	Pathogenic
CLN5	Ceroid lipofuscinosis neuronal 5	34	3	may2014	Likely pathogenic
CLN3	Juvenile neuronal ceroid lipofuscinosis	64	4	may2014	Likely pathogenic
ATP5G3	Developmental Delay and additional significan	8	4	may2014	Pathogenic
CLN8	Ceroid lipofuscinosis neuronal 8	36	8	may2014	Likely pathogenic
BMPR2	Primary pulmonary hypertension	31	6	may2014	Pathogenic
ZBTB24	Immunodeficiency-centromeric instability-faci	6	1	may2014	Pathogenic
HRAS	AllHighlyPenetrant	46	12	may2014	Pathogenic
SKI	Shprintzen-Goldberg syndrome	10	1	may2014	Pathogenic
